fips_code,date,policy_type,start_stop
48000,2020-05-18,Gyms,False
20000,2020-05-18,Gyms,False
18000,2020-05-18,Non-essentialBusinesses,False
33000,2020-05-18,FoodAndDrink,False
23021,2020-05-18,OutdoorAndRecreation,True
25000,2020-05-18,ShelterInPlace,False
45000,2020-05-18,Gyms,False
23003,2020-05-18,FoodAndDrink,True
48029,2020-05-19,Entertainment,True
48029,2020-05-19,FoodAndDrink,True
48029,2020-05-19,Childcare(k-12),True
48029,2020-05-19,Non-essentialBusinesses,True
48029,2020-05-19,OutdoorAndRecreation,True
48029,2020-05-19,PersonalCare,True
48029,2020-05-19,Manufacturing,True
48029,2020-05-19,ShelterInPlace,True
56000,2020-05-20,RenterGracePeriodOrUseOfSecurityDepositToPayRent,True
21000,2020-05-20,ShelterInPlace,False
09000,2020-05-20,FoodAndDrink,False
09000,2020-05-20,Non-essentialBusinesses,False
39000,2020-05-20,Gyms,False
09000,2020-05-20,ShelterInPlace,False
37000,2020-05-22,FoodAndDrink,False
21000,2020-05-22,FoodAndDrink,False
50000,2020-05-22,FoodAndDrink,False
41005,2020-05-23,PersonalCare,True
41005,2020-05-23,OutdoorAndRecreation,True
41005,2020-05-23,NewPhase,True
41005,2020-05-23,Non-essentialBusinesses,True
41005,2020-05-23,FoodAndDrink,True
72000,2020-05-24,ShelterInPlace,False
29095,2020-05-25,NewPhase,False
26000,2020-05-26,Non-essentialBusinesses,False
55025,2020-05-26,Non-essentialBusinesses,True
55025,2020-05-26,Entertainment,True
55025,2020-05-26,OutdoorAndRecreation,True
55025,2020-05-26,Childcare(k-12),True
55025,2020-05-26,FoodAndDrink,True
55025,2020-05-26,HousesOfWorship,True
34000,2020-05-26,ResumedElectiveMedicalProcedures,True
08000,2020-05-27,FoodAndDrink,False
26000,2020-05-28,ShelterInPlace,False
36000,2020-05-28,ShelterInPlace,False
51000,2020-05-29,Non-essentialBusinesses,False
06001,2020-05-29,ShelterInPlace,True
11000,2020-05-29,FoodAndDrink,False
06001,2020-05-29,Non-essentialBusinesses,True
51000,2020-05-29,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
24000,2020-05-29,FoodAndDrink,False
51000,2020-05-29,FoodAndDrink,False
17000,2020-05-29,ShelterInPlace,False
11000,2020-05-29,Non-essentialBusinesses,False
17000,2020-05-29,FoodAndDrink,False
39000,2020-05-29,ShelterInPlace,False
17000,2020-05-29,Gyms,False
17000,2020-05-29,Non-essentialBusinesses,False
32000,2020-05-29,Gyms,False
26000,2020-05-29,ResumedElectiveMedicalProcedures,True
51000,2020-05-29,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
17031,2020-05-30,OutdoorAndRecreation,False
37000,2020-05-30,StopInitiationOfEvictionsOverallOrDueToCovidRelatedIssues,True
17031,2020-05-30,Phase1,False
17031,2020-05-30,FoodAndDrink,False
17031,2020-05-30,Childcare(k-12),False
17031,2020-05-30,Entertainment,False
29095,2020-05-31,PersonalCare,False
29095,2020-05-31,Phase1,False
23000,2020-05-31,ShelterInPlace,False
06001,2020-05-31,ShelterInPlace,False
29095,2020-05-31,Childcare(k-12),False
53000,2020-05-31,ShelterInPlace,False
10000,2020-05-31,ShelterInPlace,False
29095,2020-05-31,FoodAndDrink,False
35000,2020-05-31,ShelterInPlace,False
15000,2020-05-31,ShelterInPlace,False
06041,2020-05-31,ShelterInPlace,False
29095,2020-05-31,Entertainment,False
33000,2020-05-31,ShelterInPlace,False
29095,2020-05-31,OutdoorAndRecreation,False
29095,2020-05-31,HousesOfWorship,False
06085,2020-05-31,ShelterInPlace,False
06081,2020-05-31,ShelterInPlace,False
29095,2020-05-31,Non-essentialBusinesses,False
06013,2020-05-31,ShelterInPlace,False
23001,2020-06-01,FoodAndDrink,True
18097,2020-06-01,Phase2,False
50000,2020-06-01,Gyms,False
18089,2020-06-01,Phase3,True
18017,2020-06-01,Phase3,True
18089,2020-06-01,Phase2,False
23019,2020-06-01,Non-essentialBusinesses,True
18017,2020-06-01,Phase3,True
18000,2020-06-01,Phase2,False
27000,2020-06-01,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
29095,2020-06-01,Phase2,True
25025,2020-06-01,Non-essentialBusinesses,True
35000,2020-06-01,Gyms,False
10000,2020-06-01,FoodAndDrink,False
44000,2020-06-01,Gyms,False
23005,2020-06-01,Non-essentialBusinesses,True
21000,2020-06-01,Gyms,False
18097,2020-06-01,Phase3,True
35000,2020-06-01,FoodAndDrink,False
23031,2020-06-01,Non-essentialBusinesses,True
23000,2020-06-01,FoodAndDrink,False
48131,2020-06-01,ShelterInPlace,False
23001,2020-06-01,Non-essentialBusinesses,True
18000,2020-06-01,Gyms,False
33000,2020-06-01,Gyms,False
18017,2020-06-01,Phase2,False
18097,2020-06-01,Phase3,True
10000,2020-06-01,Gyms,False
27000,2020-06-01,FoodAndDrink,False
23019,2020-06-01,FoodAndDrink,True
23031,2020-06-01,FoodAndDrink,True
18089,2020-06-01,Phase3,True
23005,2020-06-01,FoodAndDrink,True
17031,2020-06-03,Phase3,True
48029,2020-06-04,OutdoorAndRecreation,False
48029,2020-06-04,PersonalCare,False
48029,2020-06-04,Childcare(k-12),False
48029,2020-06-04,Entertainment,False
08000,2020-06-04,Gyms,False
48029,2020-06-04,Manufacturing,False
48029,2020-06-04,FoodAndDrink,False
48029,2020-06-04,ShelterInPlace,False
48029,2020-06-04,Non-essentialBusinesses,False
41003,2020-06-05,OutdoorAndRecreation,True
41003,2020-06-05,FoodAndDrink,True
41019,2020-06-05,NewPhase,True
41003,2020-06-05,HousesOfWorship,True
42000,2020-06-05,FoodAndDrink,False
15000,2020-06-05,FoodAndDrink,False
41023,2020-06-05,NewPhase,True
41003,2020-06-05,NewPhase,True
42000,2020-06-05,Non-essentialBusinesses,False
08031,2020-06-06,Phase2,True
41001,2020-06-06,FoodAndDrink,True
41001,2020-06-06,NewPhase,True
41001,2020-06-06,OutdoorAndRecreation,True
08031,2020-06-06,OutdoorAndRecreation,True
41001,2020-06-06,Entertainment,True
41001,2020-06-06,HousesOfWorship,True
36061,2020-06-08,Construction,True
36085,2020-06-08,Construction,True
36061,2020-06-08,NewPhase,True
36081,2020-06-08,NewPhase,True
36085,2020-06-08,Manufacturing,True
36005,2020-06-08,Manufacturing,True
36085,2020-06-08,WholesaleTrade,True
11000,2020-06-08,ShelterInPlace,False
36081,2020-06-08,Construction,True
36085,2020-06-08,NewPhase,True
36000,2020-06-08,ResumedElectiveMedicalProcedures,True
36081,2020-06-08,Manufacturing,True
36081,2020-06-08,Non-essentialBusinesses,True
36005,2020-06-08,Non-essentialBusinesses,True
36085,2020-06-08,Non-essentialBusinesses,True
36061,2020-06-08,WholesaleTrade,True
06001,2020-06-08,Phase2,True
36061,2020-06-08,Manufacturing,True
36081,2020-06-08,WholesaleTrade,True
36047,2020-06-08,NewPhase,True
11001,2020-06-08,ShelterInPlace,False
36047,2020-06-08,Non-essentialBusinesses,True
26000,2020-06-08,FoodAndDrink,False
36047,2020-06-08,WholesaleTrade,True
36061,2020-06-08,Non-essentialBusinesses,True
06001,2020-06-08,DayCare,True
51000,2020-06-08,StopEnforcementOfEvictionsOverallOrDueToCovidRelatedIssues,True
36047,2020-06-08,Manufacturing,True
06001,2020-06-08,Phase2,True
36005,2020-06-08,WholesaleTrade,True
36005,2020-06-08,Construction,True
25000,2020-06-08,FoodAndDrink,False
36061,2020-06-08,Agriculture,True
36005,2020-06-08,NewPhase,True
34000,2020-06-09,ShelterInPlace,False
51000,2020-06-10,ShelterInPlace,False
27000,2020-06-10,Gyms,False
15000,2020-06-10,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
42007,2020-06-12,Phase2,True
42001,2020-06-12,Phase2,True
42041,2020-06-12,Phase2,True
42119,2020-06-12,Phase2,True
42127,2020-06-12,Phase2,True
42133,2020-06-12,Phase2,True
42067,2020-06-12,Phase2,True
51000,2020-06-12,Gyms,False
49025,2020-06-12,Phase4,True
42037,2020-06-12,Phase2,True
42025,2020-06-12,Phase2,True
42087,2020-06-12,Phase2,True
42097,2020-06-12,Phase2,True
42131,2020-06-12,Phase2,True
49037,2020-06-12,Phase2,True
16007,2020-06-13,Entertainment,True
16003,2020-06-13,FoodAndDrink,True
16007,2020-06-13,Non-essentialBusinesses,True
16007,2020-06-13,FoodAndDrink,True
16003,2020-06-13,Non-essentialBusinesses,True
16003,2020-06-13,MaskRequirement,True
16007,2020-06-13,OutdoorAndRecreation,True
16007,2020-06-13,HousesOfWorship,True
16007,2020-06-13,MaskRequirement,True
16007,2020-06-13,DayCare,True
16003,2020-06-13,Entertainment,True
16007,2020-06-13,Phase4,True
16003,2020-06-13,HousesOfWorship,True
16003,2020-06-13,Phase4,True
18089,2020-06-13,Phase3,False
16003,2020-06-13,OutdoorAndRecreation,True
16003,2020-06-13,DayCare,True
18089,2020-06-13,Phase3,False
55025,2020-06-15,Phase2,True
33015,2020-06-15,FoodAndDrink,True
34000,2020-06-15,FoodAndDrink,False
33013,2020-06-15,FoodAndDrink,True
33017,2020-06-15,FoodAndDrink,True
33019,2020-06-15,FoodAndDrink,True
33001,2020-06-15,FoodAndDrink,True
33009,2020-06-15,FoodAndDrink,True
33003,2020-06-15,FoodAndDrink,True
33005,2020-06-15,FoodAndDrink,True
33011,2020-06-15,FoodAndDrink,True
33007,2020-06-15,FoodAndDrink,True
36003,2020-06-16,FoodAndDrink,True
36009,2020-06-16,FoodAndDrink,True
36009,2020-06-16,Non-essentialBusinesses,True
36009,2020-06-16,Phase3,True
36003,2020-06-16,Non-essentialBusinesses,True
36003,2020-06-16,Phase3,True
08031,2020-06-17,Entertainment,True
08031,2020-06-17,Entertainment,True
23000,2020-06-17,Gyms,False
08031,2020-06-17,FoodAndDrink,True
23001,2020-06-17,OutdoorAndRecreation,True
09000,2020-06-17,Gyms,False
23031,2020-06-17,OutdoorAndRecreation,True
08031,2020-06-17,Non-essentialBusinesses,True
23005,2020-06-17,OutdoorAndRecreation,True
06000,2020-06-18,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
42089,2020-06-19,Phase2,True
42099,2020-06-19,Phase2,True
41000,2020-06-19,Gyms,False
42061,2020-06-19,Phase2,True
24000,2020-06-19,Gyms,False
49001,2020-06-19,Phase4,True
42079,2020-06-19,Phase2,True
49047,2020-06-19,Phase4,True
42043,2020-06-19,Phase2,True
15000,2020-06-19,Gyms,False
42055,2020-06-19,Phase2,True
49009,2020-06-19,Phase4,True
49031,2020-06-19,Phase4,True
49055,2020-06-19,Phase4,True
49027,2020-06-19,Phase4,True
42103,2020-06-19,Phase2,True
49015,2020-06-19,Phase4,True
49013,2020-06-19,Phase4,True
42107,2020-06-19,Phase2,True
49017,2020-06-19,Phase4,True
41000,2020-06-19,FoodAndDrink,False
20000,2020-06-22,AllowAudioOnlyTelehealth,True
36000,2020-06-22,FoodAndDrink,False
11000,2020-06-22,Gyms,False
16001,2020-06-24,MaskRequirement,True
16001,2020-06-24,Phase3,True
16001,2020-06-24,FoodAndDrink,True
16001,2020-06-24,Childcare(k-12),True
42045,2020-06-26,Phase2,True
17099,2020-06-26,OutdoorAndRecreation,True
32000,2020-06-26,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
17099,2020-06-26,Childcare(k-12),True
17099,2020-06-26,Entertainment,True
17099,2020-06-26,Manufacturing,True
49035,2020-06-26,Phase3,True
42017,2020-06-26,Phase2,True
42095,2020-06-26,Phase2,True
53000,2020-06-26,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
42101,2020-06-26,Phase2,True
37000,2020-06-26,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
42091,2020-06-26,Phase2,True
42029,2020-06-26,Phase2,True
17099,2020-06-26,Non-essentialBusinesses,True
42071,2020-06-26,Phase2,True
42011,2020-06-26,Phase2,True
37000,2020-06-26,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
42069,2020-06-26,Phase2,True
42049,2020-06-26,Phase2,True
17099,2020-06-26,FoodAndDrink,True
49025,2020-06-26,Phase4,False
42115,2020-06-26,Phase2,True
42077,2020-06-26,Phase2,True
17099,2020-06-26,Phase4,True
49043,2020-06-27,Phase3,True
36003,2020-06-30,FoodAndDrink,False
36003,2020-06-30,Phase3,False
36009,2020-06-30,Non-essentialBusinesses,False
36003,2020-06-30,Non-essentialBusinesses,False
36009,2020-06-30,Phase3,False
20209,2020-06-30,MaskRequirement,True
36009,2020-06-30,FoodAndDrink,False
42000,2020-07-01,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
41000,2020-07-01,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
12087,2020-07-02,OutdoorAndRecreation,True
48125,2020-07-03,MaskRequirement,True
20000,2020-07-03,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
12099,2020-07-03,OutdoorAndRecreation,True
48319,2020-07-03,MaskRequirement,True
48317,2020-07-03,MaskRequirement,True
48155,2020-07-03,MaskRequirement,True
48447,2020-07-03,MaskRequirement,True
48379,2020-07-03,MaskRequirement,True
48295,2020-07-03,MaskRequirement,True
48343,2020-07-03,MaskRequirement,True
48137,2020-07-03,MaskRequirement,True
48151,2020-07-03,MaskRequirement,True
20000,2020-07-03,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
48017,2020-07-03,MaskRequirement,True
49019,2020-07-03,Phase3,True
12011,2020-07-03,OutdoorAndRecreation,True
48235,2020-07-03,MaskRequirement,True
48229,2020-07-03,MaskRequirement,True
48399,2020-07-03,MaskRequirement,True
48393,2020-07-03,MaskRequirement,True
48333,2020-07-03,MaskRequirement,True
48305,2020-07-03,MaskRequirement,True
48081,2020-07-03,MaskRequirement,True
48101,2020-07-03,MaskRequirement,True
48421,2020-07-03,MaskRequirement,True
48269,2020-07-03,MaskRequirement,True
48443,2020-07-03,MaskRequirement,True
48065,2020-07-03,MaskRequirement,True
48079,2020-07-03,MaskRequirement,True
48417,2020-07-03,MaskRequirement,True
48337,2020-07-03,MaskRequirement,True
48000,2020-07-03,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
48487,2020-07-03,MaskRequirement,True
48195,2020-07-03,MaskRequirement,True
48197,2020-07-03,MaskRequirement,True
48173,2020-07-03,MaskRequirement,True
48119,2020-07-03,MaskRequirement,True
48237,2020-07-03,MaskRequirement,True
48357,2020-07-03,MaskRequirement,True
12086,2020-07-03,Entertainment,True
48307,2020-07-03,MaskRequirement,True
42075,2020-07-03,Phase2,True
48431,2020-07-03,MaskRequirement,True
48207,2020-07-03,MaskRequirement,True
12099,2020-07-03,FoodAndDrink,True
48045,2020-07-03,MaskRequirement,True
48483,2020-07-03,MaskRequirement,True
48175,2020-07-03,MaskRequirement,True
42000,2020-07-03,Gyms,False
48233,2020-07-03,MaskRequirement,True
49053,2020-07-03,Phase3,True
48083,2020-07-03,MaskRequirement,True
48275,2020-07-03,MaskRequirement,True
48133,2020-07-03,MaskRequirement,True
48095,2020-07-03,MaskRequirement,True
48359,2020-07-03,MaskRequirement,True
48011,2020-07-03,MaskRequirement,True
48023,2020-07-03,MaskRequirement,True
48087,2020-07-03,MaskRequirement,True
48263,2020-07-03,MaskRequirement,True
48107,2020-07-03,MaskRequirement,True
12099,2020-07-03,Non-essentialBusinesses,True
48075,2020-07-03,MaskRequirement,True
48385,2020-07-03,MaskRequirement,True
48413,2020-07-03,MaskRequirement,True
48179,2020-07-03,MaskRequirement,True
48387,2020-07-03,MaskRequirement,True
48033,2020-07-03,MaskRequirement,True
48009,2020-07-03,MaskRequirement,True
48077,2020-07-03,MaskRequirement,True
48371,2020-07-03,MaskRequirement,True
48345,2020-07-03,MaskRequirement,True
12086,2020-07-03,OutdoorAndRecreation,True
48435,2020-07-03,MaskRequirement,True
48501,2020-07-03,MaskRequirement,True
48159,2020-07-03,MaskRequirement,True
48461,2020-07-03,MaskRequirement,True
48271,2020-07-03,MaskRequirement,True
10005,2020-07-03,FoodAndDrink,True
12099,2020-07-05,Non-essentialBusinesses,False
12099,2020-07-05,FoodAndDrink,False
12011,2020-07-05,OutdoorAndRecreation,False
12099,2020-07-05,OutdoorAndRecreation,False
36047,2020-07-06,Phase3,True
36061,2020-07-06,Phase3,True
36005,2020-07-06,Phase3,True
12086,2020-07-06,Entertainment,False
36081,2020-07-06,Phase3,True
12086,2020-07-06,OutdoorAndRecreation,False
12087,2020-07-07,OutdoorAndRecreation,False
54000,2020-07-07,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
39061,2020-07-08,MaskRequirement,True
39077,2020-07-08,MaskRequirement,True
23005,2020-07-08,MaskRequirement,True
39155,2020-07-08,MaskRequirement,True
23027,2020-07-08,MaskRequirement,True
39049,2020-07-08,MaskRequirement,True
23009,2020-07-08,MaskRequirement,True
39035,2020-07-08,MaskRequirement,True
23031,2020-07-08,MaskRequirement,True
23013,2020-07-08,MaskRequirement,True
39017,2020-07-08,MaskRequirement,True
23015,2020-07-08,MaskRequirement,True
23023,2020-07-08,MaskRequirement,True
12086,2020-07-09,MaskRequirement,True
12086,2020-07-09,PersonalCare,True
12086,2020-07-09,FoodAndDrink,True
39153,2020-07-10,MaskRequirement,True
39129,2020-07-10,MaskRequirement,True
39173,2020-07-10,MaskRequirement,True
39045,2020-07-10,MaskRequirement,True
39093,2020-07-10,MaskRequirement,True
39025,2020-07-10,MaskRequirement,True
28043,2020-07-13,DayCare,True
28121,2020-07-13,Entertainment,True
28151,2020-07-13,Entertainment,True
28033,2020-07-13,HousesOfWorship,True
28063,2020-07-13,OutdoorAndRecreation,True
28063,2020-07-13,Manufacturing,True
28049,2020-07-13,HousesOfWorship,True
28119,2020-07-13,Entertainment,True
28119,2020-07-13,Non-essentialBusinesses,True
28063,2020-07-13,HousesOfWorship,True
28063,2020-07-13,Entertainment,True
28033,2020-07-13,OutdoorAndRecreation,True
28049,2020-07-13,DayCare,True
28119,2020-07-13,FoodAndDrink,True
28089,2020-07-13,Entertainment,True
28063,2020-07-13,Non-essentialBusinesses,True
28153,2020-07-13,Childcare(k-12),True
28059,2020-07-13,Manufacturing,True
28133,2020-07-13,FoodAndDrink,True
28043,2020-07-13,FoodAndDrink,True
28153,2020-07-13,HousesOfWorship,True
28151,2020-07-13,Non-essentialBusinesses,True
28047,2020-07-13,HousesOfWorship,True
28033,2020-07-13,DayCare,True
28121,2020-07-13,Manufacturing,True
28153,2020-07-13,OutdoorAndRecreation,True
28121,2020-07-13,OutdoorAndRecreation,True
28121,2020-07-13,FoodAndDrink,True
28033,2020-07-13,FoodAndDrink,True
28059,2020-07-13,Entertainment,True
28021,2020-07-13,Childcare(k-12),True
28021,2020-07-13,Entertainment,True
28047,2020-07-13,Childcare(k-12),True
28059,2020-07-13,Non-essentialBusinesses,True
28033,2020-07-13,Non-essentialBusinesses,True
28119,2020-07-13,HousesOfWorship,True
28049,2020-07-13,FoodAndDrink,True
28021,2020-07-13,OutdoorAndRecreation,True
28047,2020-07-13,DayCare,True
28049,2020-07-13,Childcare(k-12),True
28049,2020-07-13,Entertainment,True
28033,2020-07-13,Manufacturing,True
28049,2020-07-13,Non-essentialBusinesses,True
28043,2020-07-13,HousesOfWorship,True
28119,2020-07-13,DayCare,True
28089,2020-07-13,Non-essentialBusinesses,True
25000,2020-07-13,Gyms,False
28133,2020-07-13,Manufacturing,True
28021,2020-07-13,Manufacturing,True
28043,2020-07-13,Manufacturing,True
28133,2020-07-13,Entertainment,True
28133,2020-07-13,DayCare,True
28089,2020-07-13,OutdoorAndRecreation,True
28043,2020-07-13,Childcare(k-12),True
28121,2020-07-13,DayCare,True
28151,2020-07-13,Manufacturing,True
28049,2020-07-13,Manufacturing,True
55025,2020-07-13,MaskRequirement,True
28151,2020-07-13,FoodAndDrink,True
28043,2020-07-13,OutdoorAndRecreation,True
28151,2020-07-13,OutdoorAndRecreation,True
28059,2020-07-13,Childcare(k-12),True
28153,2020-07-13,Entertainment,True
28063,2020-07-13,Childcare(k-12),True
28151,2020-07-13,Childcare(k-12),True
28047,2020-07-13,Entertainment,True
28047,2020-07-13,FoodAndDrink,True
28153,2020-07-13,FoodAndDrink,True
28121,2020-07-13,Non-essentialBusinesses,True
28063,2020-07-13,FoodAndDrink,True
28153,2020-07-13,DayCare,True
28153,2020-07-13,Non-essentialBusinesses,True
28063,2020-07-13,DayCare,True
28133,2020-07-13,Non-essentialBusinesses,True
28133,2020-07-13,OutdoorAndRecreation,True
28089,2020-07-13,Manufacturing,True
28121,2020-07-13,HousesOfWorship,True
28089,2020-07-13,HousesOfWorship,True
28089,2020-07-13,DayCare,True
28119,2020-07-13,Manufacturing,True
28089,2020-07-13,FoodAndDrink,True
28047,2020-07-13,OutdoorAndRecreation,True
28043,2020-07-13,Non-essentialBusinesses,True
28059,2020-07-13,DayCare,True
28043,2020-07-13,Entertainment,True
28121,2020-07-13,Childcare(k-12),True
28047,2020-07-13,Non-essentialBusinesses,True
28047,2020-07-13,Manufacturing,True
28059,2020-07-13,FoodAndDrink,True
28021,2020-07-13,Non-essentialBusinesses,True
28151,2020-07-13,HousesOfWorship,True
28133,2020-07-13,HousesOfWorship,True
28033,2020-07-13,Entertainment,True
28033,2020-07-13,Childcare(k-12),True
28133,2020-07-13,Childcare(k-12),True
28021,2020-07-13,FoodAndDrink,True
28049,2020-07-13,OutdoorAndRecreation,True
28089,2020-07-13,Childcare(k-12),True
28153,2020-07-13,Manufacturing,True
28021,2020-07-13,HousesOfWorship,True
28059,2020-07-13,OutdoorAndRecreation,True
28059,2020-07-13,HousesOfWorship,True
28021,2020-07-13,DayCare,True
28119,2020-07-13,OutdoorAndRecreation,True
28151,2020-07-13,DayCare,True
28119,2020-07-13,Childcare(k-12),True
54061,2020-07-14,Phase2,True
30000,2020-07-15,MandateFaceMaskUseByAllIndividualsInPublicFacingBusinesses,True
39113,2020-07-16,MaskRequirement,True
08000,2020-07-16,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
01000,2020-07-16,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
18039,2020-07-16,Phase4,True
39139,2020-07-17,MaskRequirement,True
39003,2020-07-17,MaskRequirement,True
39089,2020-07-17,MaskRequirement,True
39041,2020-07-17,MaskRequirement,True
39009,2020-07-17,MaskRequirement,True
39145,2020-07-17,MaskRequirement,True
39095,2020-07-17,MaskRequirement,True
39159,2020-07-17,MaskRequirement,True
49035,2020-07-17,Phase2,True
28063,2020-07-20,Entertainment,False
28021,2020-07-20,Entertainment,False
28153,2020-07-20,OutdoorAndRecreation,False
28063,2020-07-20,Manufacturing,False
28151,2020-07-20,DayCare,False
28021,2020-07-20,Manufacturing,False
28089,2020-07-20,DayCare,False
28133,2020-07-20,OutdoorAndRecreation,False
28043,2020-07-20,Non-essentialBusinesses,False
28043,2020-07-20,DayCare,False
28033,2020-07-20,FoodAndDrink,False
28063,2020-07-20,FoodAndDrink,False
28047,2020-07-20,Entertainment,False
28021,2020-07-20,HousesOfWorship,False
28047,2020-07-20,OutdoorAndRecreation,False
28121,2020-07-20,Non-essentialBusinesses,False
28089,2020-07-20,Manufacturing,False
28059,2020-07-20,Childcare(k-12),False
28021,2020-07-20,OutdoorAndRecreation,False
28121,2020-07-20,Manufacturing,False
28043,2020-07-20,Manufacturing,False
28089,2020-07-20,FoodAndDrink,False
28121,2020-07-20,OutdoorAndRecreation,False
28119,2020-07-20,Childcare(k-12),False
28049,2020-07-20,Childcare(k-12),False
28043,2020-07-20,HousesOfWorship,False
28059,2020-07-20,HousesOfWorship,False
28121,2020-07-20,FoodAndDrink,False
28047,2020-07-20,Non-essentialBusinesses,False
28043,2020-07-20,Entertainment,False
28049,2020-07-20,Non-essentialBusinesses,False
28021,2020-07-20,Childcare(k-12),False
28033,2020-07-20,Entertainment,False
28033,2020-07-20,Non-essentialBusinesses,False
05000,2020-07-20,MandateFaceMaskUseByAllIndividualsInPublicSpaces,True
28089,2020-07-20,OutdoorAndRecreation,False
28133,2020-07-20,Childcare(k-12),False
28049,2020-07-20,OutdoorAndRecreation,False
28153,2020-07-20,FoodAndDrink,False
28153,2020-07-20,Childcare(k-12),False
28133,2020-07-20,HousesOfWorship,False
28119,2020-07-20,Manufacturing,False
28059,2020-07-20,OutdoorAndRecreation,False
28133,2020-07-20,Non-essentialBusinesses,False
28047,2020-07-20,FoodAndDrink,False
28151,2020-07-20,Entertainment,False
28153,2020-07-20,Non-essentialBusinesses,False
28089,2020-07-20,HousesOfWorship,False
28047,2020-07-20,Manufacturing,False
28133,2020-07-20,FoodAndDrink,False
28119,2020-07-20,Non-essentialBusinesses,False
28033,2020-07-20,DayCare,False
28089,2020-07-20,Childcare(k-12),False
28151,2020-07-20,Manufacturing,False
28049,2020-07-20,HousesOfWorship,False
28063,2020-07-20,Non-essentialBusinesses,False
28063,2020-07-20,OutdoorAndRecreation,False
28063,2020-07-20,DayCare,False
28021,2020-07-20,FoodAndDrink,False
28033,2020-07-20,OutdoorAndRecreation,False
28119,2020-07-20,Entertainment,False
28151,2020-07-20,OutdoorAndRecreation,False
28033,2020-07-20,Childcare(k-12),False
28151,2020-07-20,Non-essentialBusinesses,False
28119,2020-07-20,OutdoorAndRecreation,False
28049,2020-07-20,DayCare,False
28133,2020-07-20,Entertainment,False
28133,2020-07-20,DayCare,False
28059,2020-07-20,DayCare,False
28121,2020-07-20,Childcare(k-12),False
28021,2020-07-20,Non-essentialBusinesses,False
28049,2020-07-20,Entertainment,False
28059,2020-07-20,Non-essentialBusinesses,False
28049,2020-07-20,Manufacturing,False
28047,2020-07-20,HousesOfWorship,False
28121,2020-07-20,HousesOfWorship,False
28033,2020-07-20,Manufacturing,False
28047,2020-07-20,Childcare(k-12),False
28151,2020-07-20,FoodAndDrink,False
28121,2020-07-20,Entertainment,False
28089,2020-07-20,Entertainment,False
28059,2020-07-20,Entertainment,False
28059,2020-07-20,FoodAndDrink,False
28033,2020-07-20,HousesOfWorship,False
28047,2020-07-20,DayCare,False
28153,2020-07-20,HousesOfWorship,False
28153,2020-07-20,Entertainment,False
28151,2020-07-20,Childcare(k-12),False
28153,2020-07-20,DayCare,False
28021,2020-07-20,DayCare,False
28151,2020-07-20,HousesOfWorship,False
28043,2020-07-20,FoodAndDrink,False
28119,2020-07-20,FoodAndDrink,False
28089,2020-07-20,Non-essentialBusinesses,False
28063,2020-07-20,HousesOfWorship,False
28133,2020-07-20,Manufacturing,False
28121,2020-07-20,DayCare,False
28059,2020-07-20,Manufacturing,False
28119,2020-07-20,HousesOfWorship,False
28043,2020-07-20,OutdoorAndRecreation,False
28043,2020-07-20,Childcare(k-12),False
28063,2020-07-20,Childcare(k-12),False
28049,2020-07-20,FoodAndDrink,False
28119,2020-07-20,DayCare,False
28153,2020-07-20,Manufacturing,False
08031,2020-07-21,MaskRequirement,True
39061,2020-07-23,PublicHealthAdvisorySystem,True
39093,2020-07-23,PublicHealthAdvisorySystem,True
39009,2020-07-23,PublicHealthAdvisorySystem,True
39139,2020-07-23,PublicHealthAdvisorySystem,True
39039,2020-07-23,PublicHealthAdvisorySystem,True
39043,2020-07-23,PublicHealthAdvisorySystem,True
39113,2020-07-23,PublicHealthAdvisorySystem,True
39153,2020-07-23,PublicHealthAdvisorySystem,True
39035,2020-07-23,PublicHealthAdvisorySystem,True
39159,2020-07-23,PublicHealthAdvisorySystem,True
39045,2020-07-23,PublicHealthAdvisorySystem,True
39173,2020-07-23,PublicHealthAdvisorySystem,True
39041,2020-07-23,PublicHealthAdvisorySystem,True
39025,2020-07-23,PublicHealthAdvisorySystem,True
39049,2020-07-23,PublicHealthAdvisorySystem,True
39089,2020-07-23,PublicHealthAdvisorySystem,True
39103,2020-07-23,PublicHealthAdvisorySystem,True
39017,2020-07-23,PublicHealthAdvisorySystem,True
54061,2020-07-23,Bars,True
